special_id,专业代码,专业名称,专业类型,门类/大类,专业类,学校层级,学校层级名称,本层开设数,本层样例学校,升学适配度评分,升学适配度等级,估计平均升学/考研率区间,估计平均保研率区间,公开样本命中记录数,公开样本推免/保研记录数,公开样本覆盖年份数,公开样本年均去清北,公开样本年均去985,公开样本年均去211,公开样本年均去双一流,公开样本最佳去向举例,适配度解读,口径说明
1082,590105,公共关系,专科(高职),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,29,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1082,590105,公共关系,专科(高职),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,14,暂无开设样本,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1314,590106,公益慈善事业管理,专科(高职),公共管理与服务大类,公共事业类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1314,590106,公益慈善事业管理,专科(高职),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,29,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1314,590106,公益慈善事业管理,专科(高职),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,14,暂无开设样本,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
10048,590107,政务服务,专科(高职),公共管理与服务大类,公共事业类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
10048,590107,政务服务,专科(高职),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,29,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
10048,590107,政务服务,专科(高职),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,14,暂无开设样本,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9625,390101,社会工作,本科(职业),公共管理与服务大类,公共事业类,1,头部/强研究型高校,4,南京理工大学/江苏/排名40；华东理工大学/上海/排名56；西南石油大学/四川/排名141,86,高,45%-75%,10%-30%，头部强校/强专业可更高,977,79,7,1.14,20.29,77.86,87.57,北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；社会工作属于公共管理与服务大类方向，综合判断为高；公开去向样本命中977条，已见较好去向包括北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9625,390101,社会工作,本科(职业),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,13,上海政法学院/上海/排名200；广东财经大学/广东/排名225；福建医科大学/福建/排名244,72,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,977,79,7,1.14,20.29,77.86,87.57,北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；社会工作属于公共管理与服务大类方向，综合判断为较高；公开去向样本命中977条，已见较好去向包括北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9625,390101,社会工作,本科(职业),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,3,山东青年政治学院/山东/排名589；山东女子学院/山东/排名688；武汉民政职业学院/湖北,52,中,12%-35%,0%-3%，多数学校无推免或名额很少,977,79,7,1.14,20.29,77.86,87.57,北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；社会工作属于公共管理与服务大类方向，综合判断为中；公开去向样本命中977条，已见较好去向包括北京大学、华东师范大学、中国人民大学、重庆大学、华中科技大学、北京师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9627,390102,党务工作,本科(职业),公共管理与服务大类,公共事业类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9627,390102,党务工作,本科(职业),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9627,390102,党务工作,本科(职业),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9629,390103,智慧社区管理,本科(职业),公共管理与服务大类,公共事业类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9629,390103,智慧社区管理,本科(职业),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9629,390103,智慧社区管理,本科(职业),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9929,390104,慈善管理,本科(职业),公共管理与服务大类,公共事业类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9929,390104,慈善管理,本科(职业),公共管理与服务大类,公共事业类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9929,390104,慈善管理,本科(职业),公共管理与服务大类,公共事业类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
